ticker,company_name,sector,cik,year,document_type,source,filing_date,accession_number,filing_url,document_url,text_len,theme_categories,theme_counts_json,theme_counts_per_10k_json,tone_positive,tone_negative,tone_net,has_text,analyst_notes,innovation_per_10k,customer_focus_per_10k,employees_culture_per_10k,diversity_inclusion_per_10k,sustainability_environment_per_10k,community_social_impact_per_10k,integrity_ethics_trust_per_10k,health_safety_wellbeing_per_10k,financial_performance_growth_per_10k,total_theme_mentions_per_10k,dominant_theme,event_period
SCHW,Charles Schwab,Financials,316709,2021,DEF 14A proxy statement,SEC EDGAR,2021-04-02,0001193125-21-104906,https://www.sec.gov/Archives/edgar/data/316709/000119312521104906,https://www.sec.gov/Archives/edgar/data/316709/000119312521104906/d31802ddef14a.htm,232161,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 50, ""customer_focus"": 149, ""employees_culture"": 105, ""diversity_inclusion"": 118, ""sustainability_environment"": 37, ""community_social_impact"": 15, ""integrity_ethics_trust"": 111, ""health_safety_wellbeing"": 3, ""financial_performance_growth"": 768}","{""innovation"": 2.1537, ""customer_focus"": 6.418, ""employees_culture"": 4.5227, ""diversity_inclusion"": 5.0827, ""sustainability_environment"": 1.5937, ""community_social_impact"": 0.6461, ""integrity_ethics_trust"": 4.7812, ""health_safety_wellbeing"": 0.1292, ""financial_performance_growth"": 33.0805}",51,88,-0.2662,True,"downloaded on attempt 1. Clean text length: 232161. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.1537,6.418,4.5227,5.0827,1.5937,0.6461,4.7812,0.1292,33.0805,58.407799999999995,financial_performance_growth,covid_2020_2021
SCHW,Charles Schwab,Financials,316709,2022,DEF 14A proxy statement,SEC EDGAR,2022-04-01,0001193125-22-093320,https://www.sec.gov/Archives/edgar/data/316709/000119312522093320,https://www.sec.gov/Archives/edgar/data/316709/000119312522093320/d246025ddef14a.htm,409277,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 45, ""customer_focus"": 164, ""employees_culture"": 176, ""diversity_inclusion"": 142, ""sustainability_environment"": 30, ""community_social_impact"": 11, ""integrity_ethics_trust"": 148, ""health_safety_wellbeing"": 3, ""financial_performance_growth"": 984}","{""innovation"": 1.0995, ""customer_focus"": 4.0071, ""employees_culture"": 4.3003, ""diversity_inclusion"": 3.4695, ""sustainability_environment"": 0.733, ""community_social_impact"": 0.2688, ""integrity_ethics_trust"": 3.6161, ""health_safety_wellbeing"": 0.0733, ""financial_performance_growth"": 24.0424}",88,117,-0.1415,True,"downloaded on attempt 1. Clean text length: 409277. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",1.0995,4.0071,4.3003,3.4695,0.733,0.2688,3.6161,0.0733,24.0424,41.61,financial_performance_growth,post_2021
SCHW,Charles Schwab,Financials,316709,2023,DEF 14A proxy statement,SEC EDGAR,2023-03-31,0001193125-23-086655,https://www.sec.gov/Archives/edgar/data/316709/000119312523086655,https://www.sec.gov/Archives/edgar/data/316709/000119312523086655/d416280ddef14a.htm,265462,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 47, ""customer_focus"": 173, ""employees_culture"": 150, ""diversity_inclusion"": 238, ""sustainability_environment"": 36, ""community_social_impact"": 17, ""integrity_ethics_trust"": 160, ""health_safety_wellbeing"": 12, ""financial_performance_growth"": 837}","{""innovation"": 1.7705, ""customer_focus"": 6.5169, ""employees_culture"": 5.6505, ""diversity_inclusion"": 8.9655, ""sustainability_environment"": 1.3561, ""community_social_impact"": 0.6404, ""integrity_ethics_trust"": 6.0272, ""health_safety_wellbeing"": 0.452, ""financial_performance_growth"": 31.5299}",126,115,0.0456,True,"downloaded on attempt 1. Clean text length: 265462. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",1.7705,6.5169,5.6505,8.9655,1.3561,0.6404,6.0272,0.452,31.5299,62.909000000000006,financial_performance_growth,post_2021
SCHW,Charles Schwab,Financials,316709,2024,DEF 14A proxy statement,SEC EDGAR,2024-04-05,0001193125-24-087883,https://www.sec.gov/Archives/edgar/data/316709/000119312524087883,https://www.sec.gov/Archives/edgar/data/316709/000119312524087883/d522898ddef14a.htm,271640,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 51, ""customer_focus"": 176, ""employees_culture"": 177, ""diversity_inclusion"": 234, ""sustainability_environment"": 35, ""community_social_impact"": 21, ""integrity_ethics_trust"": 146, ""health_safety_wellbeing"": 16, ""financial_performance_growth"": 879}","{""innovation"": 1.8775, ""customer_focus"": 6.4792, ""employees_culture"": 6.516, ""diversity_inclusion"": 8.6143, ""sustainability_environment"": 1.2885, ""community_social_impact"": 0.7731, ""integrity_ethics_trust"": 5.3748, ""health_safety_wellbeing"": 0.589, ""financial_performance_growth"": 32.359}",148,127,0.0764,True,"downloaded on attempt 1. Clean text length: 271640. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",1.8775,6.4792,6.516,8.6143,1.2885,0.7731,5.3748,0.589,32.359,63.8714,financial_performance_growth,post_2021
AXP,American Express,Financials,4962,2016,DEF 14A proxy statement,SEC EDGAR,2016-03-21,0001206774-16-005032,https://www.sec.gov/Archives/edgar/data/4962/000120677416005032,https://www.sec.gov/Archives/edgar/data/4962/000120677416005032/amex_def14a.htm,401760,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 160, ""customer_focus"": 219, ""employees_culture"": 184, ""diversity_inclusion"": 124, ""sustainability_environment"": 38, ""community_social_impact"": 27, ""integrity_ethics_trust"": 279, ""health_safety_wellbeing"": 37, ""financial_performance_growth"": 1182}","{""innovation"": 3.9825, ""customer_focus"": 5.451, ""employees_culture"": 4.5798, ""diversity_inclusion"": 3.0864, ""sustainability_environment"": 0.9458, ""community_social_impact"": 0.672, ""integrity_ethics_trust"": 6.9444, ""health_safety_wellbeing"": 0.9209, ""financial_performance_growth"": 29.4205}",159,182,-0.0674,True,"downloaded on attempt 1. Clean text length: 401760. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.9825,5.451,4.5798,3.0864,0.9458,0.672,6.9444,0.9209,29.4205,56.0033,financial_performance_growth,pre_2020
AXP,American Express,Financials,4962,2017,DEF 14A proxy statement,SEC EDGAR,2017-03-20,0001206774-17-000900,https://www.sec.gov/Archives/edgar/data/4962/000120677417000900,https://www.sec.gov/Archives/edgar/data/4962/000120677417000900/amex3153611-def14a.htm,277580,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 95, ""customer_focus"": 121, ""employees_culture"": 130, ""diversity_inclusion"": 126, ""sustainability_environment"": 42, ""community_social_impact"": 28, ""integrity_ethics_trust"": 229, ""health_safety_wellbeing"": 35, ""financial_performance_growth"": 916}","{""innovation"": 3.4224, ""customer_focus"": 4.3591, ""employees_culture"": 4.6833, ""diversity_inclusion"": 4.5392, ""sustainability_environment"": 1.5131, ""community_social_impact"": 1.0087, ""integrity_ethics_trust"": 8.2499, ""health_safety_wellbeing"": 1.2609, ""financial_performance_growth"": 32.9995}",136,140,-0.0145,True,"downloaded on attempt 1. Clean text length: 277580. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.4224,4.3591,4.6833,4.5392,1.5131,1.0087,8.2499,1.2609,32.9995,62.036100000000005,financial_performance_growth,pre_2020
AXP,American Express,Financials,4962,2018,DEF 14A proxy statement,SEC EDGAR,2018-03-19,0001206774-18-000866,https://www.sec.gov/Archives/edgar/data/4962/000120677418000866,https://www.sec.gov/Archives/edgar/data/4962/000120677418000866/amex3289431-def14a.htm,314098,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 88, ""customer_focus"": 173, ""employees_culture"": 159, ""diversity_inclusion"": 87, ""sustainability_environment"": 37, ""community_social_impact"": 21, ""integrity_ethics_trust"": 266, ""health_safety_wellbeing"": 32, ""financial_performance_growth"": 913}","{""innovation"": 2.8017, ""customer_focus"": 5.5078, ""employees_culture"": 5.0621, ""diversity_inclusion"": 2.7698, ""sustainability_environment"": 1.178, ""community_social_impact"": 0.6686, ""integrity_ethics_trust"": 8.4687, ""health_safety_wellbeing"": 1.0188, ""financial_performance_growth"": 29.0674}",144,167,-0.074,True,"downloaded on attempt 1. Clean text length: 314098. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.8017,5.5078,5.0621,2.7698,1.178,0.6686,8.4687,1.0188,29.0674,56.5429,financial_performance_growth,pre_2020
AXP,American Express,Financials,4962,2019,DEF 14A proxy statement,SEC EDGAR,2019-03-15,0001206774-19-000869,https://www.sec.gov/Archives/edgar/data/4962/000120677419000869,https://www.sec.gov/Archives/edgar/data/4962/000120677419000869/axp3463051-def14a.htm,306588,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 94, ""customer_focus"": 142, ""employees_culture"": 128, ""diversity_inclusion"": 147, ""sustainability_environment"": 28, ""community_social_impact"": 28, ""integrity_ethics_trust"": 239, ""health_safety_wellbeing"": 29, ""financial_performance_growth"": 935}","{""innovation"": 3.066, ""customer_focus"": 4.6316, ""employees_culture"": 4.175, ""diversity_inclusion"": 4.7947, ""sustainability_environment"": 0.9133, ""community_social_impact"": 0.9133, ""integrity_ethics_trust"": 7.7955, ""health_safety_wellbeing"": 0.9459, ""financial_performance_growth"": 30.497}",177,144,0.1028,True,"downloaded on attempt 1. Clean text length: 306588. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.066,4.6316,4.175,4.7947,0.9133,0.9133,7.7955,0.9459,30.497,57.732299999999995,financial_performance_growth,pre_2020
AXP,American Express,Financials,4962,2020,DEF 14A proxy statement,SEC EDGAR,2020-03-24,0001193125-20-083487,https://www.sec.gov/Archives/edgar/data/4962/000119312520083487,https://www.sec.gov/Archives/edgar/data/4962/000119312520083487/d804770ddef14a.htm,356110,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 75, ""customer_focus"": 126, ""employees_culture"": 177, ""diversity_inclusion"": 158, ""sustainability_environment"": 36, ""community_social_impact"": 29, ""integrity_ethics_trust"": 254, ""health_safety_wellbeing"": 39, ""financial_performance_growth"": 940}","{""innovation"": 2.1061, ""customer_focus"": 3.5382, ""employees_culture"": 4.9704, ""diversity_inclusion"": 4.4368, ""sustainability_environment"": 1.0109, ""community_social_impact"": 0.8144, ""integrity_ethics_trust"": 7.1326, ""health_safety_wellbeing"": 1.0952, ""financial_performance_growth"": 26.3963}",149,151,-0.0067,True,"downloaded on attempt 1. Clean text length: 356110. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.1061,3.5382,4.9704,4.4368,1.0109,0.8144,7.1326,1.0952,26.3963,51.5009,financial_performance_growth,covid_2020_2021
AXP,American Express,Financials,4962,2021,DEF 14A proxy statement,SEC EDGAR,2021-03-19,0001193125-21-087284,https://www.sec.gov/Archives/edgar/data/4962/000119312521087284,https://www.sec.gov/Archives/edgar/data/4962/000119312521087284/d919404ddef14a.htm,316003,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 73, ""customer_focus"": 164, ""employees_culture"": 179, ""diversity_inclusion"": 283, ""sustainability_environment"": 101, ""community_social_impact"": 64, ""integrity_ethics_trust"": 294, ""health_safety_wellbeing"": 61, ""financial_performance_growth"": 808}","{""innovation"": 2.3101, ""customer_focus"": 5.1898, ""employees_culture"": 5.6645, ""diversity_inclusion"": 8.9556, ""sustainability_environment"": 3.1962, ""community_social_impact"": 2.0253, ""integrity_ethics_trust"": 9.3037, ""health_safety_wellbeing"": 1.9304, ""financial_performance_growth"": 25.5694}",255,170,0.2,True,"downloaded on attempt 1. Clean text length: 316003. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.3101,5.1898,5.6645,8.9556,3.1962,2.0253,9.3037,1.9304,25.5694,64.14500000000001,financial_performance_growth,covid_2020_2021
AXP,American Express,Financials,4962,2022,DEF 14A proxy statement,SEC EDGAR,2022-03-18,0001193125-22-079264,https://www.sec.gov/Archives/edgar/data/4962/000119312522079264,https://www.sec.gov/Archives/edgar/data/4962/000119312522079264/d235027ddef14a.htm,291181,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 67, ""customer_focus"": 124, ""employees_culture"": 135, ""diversity_inclusion"": 163, ""sustainability_environment"": 116, ""community_social_impact"": 36, ""integrity_ethics_trust"": 317, ""health_safety_wellbeing"": 56, ""financial_performance_growth"": 785}","{""innovation"": 2.301, ""customer_focus"": 4.2585, ""employees_culture"": 4.6363, ""diversity_inclusion"": 5.5979, ""sustainability_environment"": 3.9838, ""community_social_impact"": 1.2363, ""integrity_ethics_trust"": 10.8867, ""health_safety_wellbeing"": 1.9232, ""financial_performance_growth"": 26.9592}",200,189,0.0283,True,"downloaded on attempt 1. Clean text length: 291181. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.301,4.2585,4.6363,5.5979,3.9838,1.2363,10.8867,1.9232,26.9592,61.7829,financial_performance_growth,post_2021
AXP,American Express,Financials,4962,2023,DEF 14A proxy statement,SEC EDGAR,2023-03-17,0001193125-23-073923,https://www.sec.gov/Archives/edgar/data/4962/000119312523073923,https://www.sec.gov/Archives/edgar/data/4962/000119312523073923/d326074ddef14a.htm,331078,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 114, ""customer_focus"": 185, ""employees_culture"": 135, ""diversity_inclusion"": 169, ""sustainability_environment"": 109, ""community_social_impact"": 24, ""integrity_ethics_trust"": 318, ""health_safety_wellbeing"": 49, ""financial_performance_growth"": 1004}","{""innovation"": 3.4433, ""customer_focus"": 5.5878, ""employees_culture"": 4.0776, ""diversity_inclusion"": 5.1045, ""sustainability_environment"": 3.2923, ""community_social_impact"": 0.7249, ""integrity_ethics_trust"": 9.605, ""health_safety_wellbeing"": 1.48, ""financial_performance_growth"": 30.3252}",182,244,-0.1455,True,"downloaded on attempt 1. Clean text length: 331078. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.4433,5.5878,4.0776,5.1045,3.2923,0.7249,9.605,1.48,30.3252,63.640600000000006,financial_performance_growth,post_2021
